,multi,text,has_url,comments,pics,source,likes,time,reposts,user.verified,user.description,user.gender,user.messages,user.followers,user.location,user.time,user.friends,user.verified_type,multi_type,user,rumor
1032,,转【顶贴，让丫火起来！】北京朝阳门一辆MINI，没驾驶证，多次违章、闯红灯、超速，差点把一位过马路老奶奶撞倒。交警拦下后该女子叫嚣老公是有钱有权有势的XX领导！你知道我男人是谁吗？说出来吓死你们！爆料：京M87187女车主的老公为北京市法院副院长赵航！http://t.cn/zjq1XTD @徐昕@袁裕来律师,True,116,1,皮皮时光机,2,1354347747,503,False,True,f,10911.0,55410.0,上海 杨浦区,1313197600.0,265.0,-1.0,,,1
1033,,哈佛墙上的话：我荒废的今日，正是昨天殒身之人祈求的明天；请享受无法回避的痛苦；觉得自己为时已晚的时候，恰恰是最早的时候；谁也不可能轻易成功，它来自彻底的自我管理和毅力；现在流的口水，将成为明天的眼泪；今天不走，明天要跑；即使此刻，对手也在不停地翻动书页。（转）,False,35,1,定时showone,95,1384010981,518,True,True,f,15780.0,1238778.0,海外 美国,1330480112.0,222.0,0.0,,,1
1034,,【悲报】本周的柯南中毛利兰的父亲死了。「net」,False,113,1,vivo_X5Max,27,1389442573,466,False,True,f,30366.0,88345.0,广东 广州,1309594740.0,167.0,-1.0,,,1
1035,,【男孩遭逼供，被迫认罪入狱20年[震惊]】据福克斯新闻网，1995年，16岁的黑人男孩丹尼尔，在一杀人案中遭刑讯逼供，警察威胁说，若不认罪就强奸他。他被迫认罪，被判终身监禁。如今，36岁的他迎来重审，目前已获保释，等待检方是继续起诉还是放弃指控。母亲说，因贫困，一直没钱上诉，多亏好心人资助。,False,112,3,微博 weibo.com,78,1389877709,240,True,True,m,107017.0,5011753.0,北京,1297952137.0,611.0,3.0,,,1
1036,,[怒] 若是有人在路上拦你，向你推销福建安溪铁观音又建议你闻一下试一下味，千万别上当，那不是铁观音是关音土-迷魂药，当你闻到就会昏倒，然后他们会拿走你所有财物或带你去某处挖器官。据说广东河北天津武汉南昌黑龙江等地开始出现了，请大家小心并发给关心的人。来自一个关心我的姐姐短信,False,171,1,微博 weibo.com,0,1291262818,498,False,True,f,8459.0,3032.0,北京,1251448461.0,523.0,-1.0,,,1
1037,,04月20日08时02分【四川雅安发生7级地震】祈祷平安！[蜡烛][蜡烛][蜡烛][蜡烛],False,64,1,iPad客户端,4,1366422344,149,True,True,f,34488.0,340546.0,香港,1279818752.0,833.0,2.0,,,1
1038,,临沂市委书记奸淫上百幼女.....（燕赵都市网）.  原文出处http://sinaurl.cn/hbYI50,True,391,1,微博 weibo.com,0,1292411740,737,True,True,m,8586.0,20885.0,江苏 南京,1261308492.0,1455.0,0.0,,,1
1039,,【 被当街摸阴部时反抗，女孩遭官二代狂砍！】靖江市公安局长陆胜民及市政府公务员陆建波之子当街对刘某女孩非礼（摸奶、摸阴部)，遭女孩反抗，两人一气之下从车上拿出砍刀连砍刘某34刀，并当众狂叫：贱女人你逼是金做的？摸一下会死？砍死你！知道我们是谁吗？女孩叔叔和弟弟讨要说法，被警方关押。,False,143,1,Android客户端,9,1391261472,974,False,True,m,23675.0,816.0,其他,1348232437.0,467.0,-1.0,,,1
1040,,[抓狂] 转：【人民网揭出惊天黑幕：中国75%电表都被蓄意加速】针对供电计量上的“缺斤短两”，国家技术监督局对全国17个省的企业生产的34种电表进行了抽检，发现，75％的电表都出现了正误差。偏差最大的要快28％，大多数快10％左右，也就是说居民要无端地多掏10％—28％的电费！ @全球新鲜资讯,False,202,1,微博 weibo.com,0,1299014879,745,True,True,m,25292.0,125905.0,其他,1266178467.0,1981.0,0.0,,,1
1041,,【视频：陈佩斯主持《焦点访谈》】其实我们不知道，早期的《焦点访谈》曾经是由陈佩斯主持的，一开场就笑了...http://sinaurl.cn/h5pIM7,True,287,0,微博 weibo.com,0,1299158904,932,True,True,m,65234.0,8356682.0,北京 海淀区,1251448510.0,2025.0,3.0,,,1
1042,,说个趣闻。美国伊利诺斯州35岁男子凯斯去年9月在一次交通事故中，失去男性生殖器。幸运的是，美国医生当天就为移植了一名死于心脏病的美国男子迈克的生殖器。康复后，凯斯向捐赠者迈克的遗孀达拉表示感谢时，两人一见钟情，堕入爱河！目前，两人的离奇恋情，终于开花结果。,False,174,1,微博 weibo.com,0,1300445388,511,True,True,m,34288.0,200917.0,广东 深圳,1287930168.0,2653.0,0.0,,,1
1043,,"当需要论证中国牛逼时,他们说：“中国有五千年的历史文明，美国才区区两百多年,美国算什么？”当需要论证中国不适合与美国等国家接轨时,他们说：“国情不同,再说中国才发展了六十年，美国都已经两百多年了，怎么比啊？”在如此＂伟大＂的唯物变戏法面前，时间真可怜，历史真可怜，真理真可怜！--赵晓 ",False,33,1,皮皮时光机,4,1365830105,114,False,True,m,32182.0,282767.0,广东 汕头,1303316378.0,53.0,-1.0,,,1
1044,,我们俩口子刚刚领到了结婚证，简直不敢相信，同性恋可以结婚了，广州民政局太给力了！,False,291,1,微博 weibo.com,0,1301628358,448,True,True,m,13638.0,43504.0,广东 广州,1251448449.0,1227.0,0.0,,,1
1045,,【为了孩子，请拒吃转基因食品！】印度某地的羊吃了棉花收获后的草杆后，四分之一的羊死了，约5到7天内，该地区10000只羊死掉了。菲律宾和德国牲畜食用某些种类的转基因玉米后死亡了。美国农民因为喂养了某些BT玉米引起他们的猪牛绝育了。转基因食品削弱生殖能力、人体微生物平衡，吃了就是慢性自杀！,False,303,1,微博 weibo.com,0,1301754691,602,False,True,m,7142.0,26389.0,上海,1271574432.0,354.0,-1.0,,,1
1046,,【城管为了赶走路边卖小动物的小贩，把小贩的小动物全部活活踩死】因为小贩收摊慢了点，城管把小动物活活摔死，有小狗、小兔子、小乌龟和宠物鼠。小兔子被踩扁了，小狗的嘴里被踩出了鲜血，好多动物都摔成一团！！就算你要管理，但是也请你们珍惜生命。,False,566,1,Weico.iPhone,6,1361323028,613,True,True,f,4013.0,243551.0,北京 东城区,1293364581.0,2667.0,0.0,,,1
1047,,【这事，你怎么看？】3月25日晚，杭州四季青附近，一个姑娘被一个男人拖进树丛。男人抢过她的拎包，翻了半天，只翻出一只杂牌手机和12元钱。“你怎么这么穷？”男人一脸同情，然后拍拍她肩膀，豪气地说：“你在这里等我，我去抢点钱给你打车回家！”……,False,307,1,定时showone,0,1302325819,846,True,True,f,128506.0,7946687.0,北京 朝阳区,1273634890.0,1000.0,0.0,,,1
1048,,科学家终于找到牛奶致癌及糖尿病的确实证据~~http://t.cn/hroZtR  牛奶致乳腺癌、卵巢癌、前列腺癌、大肠癌等系列癌症“--人是只有怀了小孩才会产奶。牛跟人一样都是哺乳动物。给奶牛打高剂量荷尔蒙，让其不自然泌乳——那段新闻所说的 “各种激素” 就是这样来的！,True,126,1,新浪博客,0,1302763408,459,False,True,f,2842.0,1240.0,广东 广州,1280969447.0,1190.0,-1.0,,,1
1049,,2011年应该是“转基因末日”。转基因食品/饲料有害性的证据，正在一个一个披露：美国饲喂转基因大豆的猪牛大规模流产，加拿大发现转基因玉米中带有的Bt能穿透胎盘进入人类胎儿；在500米隔离带之外，转基因片段出现在水土中。这些科学的发现，给转基因食品安全性辩论画了句号：有毒有害，不可应用。,False,54,0,微博 weibo.com,0,1303398659,109,True,True,f,45266.0,43123.0,云南,1286896167.0,2001.0,0.0,,,1
1050,,"[腾讯加薪]刚刚腾讯的老同事告诉我,所有员工工资上涨30%以上!腾讯V5",False,148,0,微博 weibo.com,0,1303871417,951,False,True,m,2170.0,2226.0,广东 深圳,1251363199.0,1026.0,-1.0,,,1
1051,,【震惊 北大学生强奸母猪？】江苏籍北大学生小马爆料：前段时间跟同学张某回老家安徽游玩，结果张某居然让他用手机拍自己强奸母猪，张某一边对圈里的母猪实施奸淫，一边让他帮忙拍下照片作纪念。待张某发泄完毕，还要拉他也来试试。微评：国内最高学府竟有如此学生，到底扇了谁的脸？by：木尔,False,205,1,皮皮时光机,5,1349968505,724,False,True,m,32182.0,282767.0,广东 汕头,1303316378.0,53.0,-1.0,,,1
1052,,【未经证实消息：因本拉登被击毙，央行决定延迟加息时间】原本决定今晚宣布加息0.25%，考虑因本拉登被击毙导致美元上涨油价下降，输入型通胀压力有所减轻，故延缓加息；另经研究，若年内卡扎菲被击毙，预计油价等大宗商品价格将出现暴跌，为此决定年内少加息一次。（以上纯属杜撰，不得传播）,False,173,0,微博 weibo.com,0,1304338424,566,True,True,m,2081.0,7143025.0,上海 浦东新区,1282888495.0,711.0,0.0,,,1
1053,,“被拆迁”的人体模特、人大女生苏紫紫的故事，值得关注。 http://sinaurl.cn/hGqp9g,True,129,0,微博 weibo.com,0,1294301161,259,True,True,m,24296.0,684058.0,北京 东城区,1267169367.0,2935.0,0.0,,,0
1054,,没有人有耐心听你讲完自己的故事，因为每个人都有自己的话要说；没有人喜欢听你抱怨生活，因为每个人都有自己的苦痛；世人多半寂寞，这世界愿意倾听，习惯沉默的人，难得几个。我再也不想对别人提起自己的过往，那些挣扎在梦魇中的寂寞，荒芜，还是交给时间，慢慢淡漠。@几米漫画集(转),False,40,1,皮皮时光机,100,1382803158,654,False,True,m,49599.0,2932632.0,台湾 台北市,1317967357.0,59.0,-1.0,,,0
1055,,【讣告】宇扬评剧苑讯：中国评剧一代宗师、洪派小生创始人、评剧非物质文化遗产传承人、评剧终身成就奖获得者洪影先生于2012年6月14日晚上8点30分在唐山的河北联大附属医院病逝，享年83岁。 家属决定，将于16日上午在唐山举行告别仪式。,False,37,1,微博 weibo.com,0,1339682527,116,True,True,m,25139.0,15217.0,北京 门头沟区,1267085097.0,3231.0,0.0,,,0
1056,,【父爱的奥秘】- 如何做个称职老爸？和孩子们一起玩耍吧。研究表明，父亲们倾向于采用的互动方式将使孩子长期受益，这和母亲的育儿方式完全不同。http://t.cn/a9zQHq,True,70,1,享拍微博通,0,1308287079,454,True,True,m,105234.0,18341662.0,北京 东城区,1253675001.0,633.0,3.0,,,0
1057,,#阿森纳真心粉#，还是沪M牌照的，屌丝粉速速退散！,False,34,2,微博 weibo.com,3,1369224410,806,False,False,m,18430.0,1630.0,上海 虹口区,1260493152.0,950.0,220.0,topic,,0
1058,,【紧急通知】新版假 币又来了！千万不要上当了 ~via广州乐分享,False,6,1,壕,0,1358662919,127,True,True,f,9193.0,165865.0,广东,1340521818.0,2937.0,0.0,,,1
1059,,【凤尚志】端午过后要清肠。粽子品种繁多，尤其是肉粽和猪油豆沙粽所含脂肪多，属油腻食品。过了端午节之后，最好清淡饮食三五天，让连日超负荷运转的胃肠道好好休息一下。考虑多吃些面、粉、粥之类的易消化食物，青菜水果可以多吃。,False,77,1,皮皮时光机,2,1340539250,232,True,True,m,49338.0,11117640.0,香港,1252048689.0,316.0,3.0,,,0
1060,,『送给年轻人的6句话』1.不求与人相比，但求超越自己。2.宁愿为自己做过的后悔，也不愿为自己没做的遗憾。3.与其用泪水悔恨昨天，不如用汗水拼搏今天。4. 选择自己所爱的，爱自己所选择的。5.这一秒不放弃，下一秒就有希望。6.我们有什么好怕的，我们来到这个世上，就没打算活着回去。,False,58,1,皮皮时光机,2,1352303416,721,False,True,f,43927.0,1158202.0,北京 朝阳区,1325601241.0,200.0,-1.0,,,0
1061,,随视传媒COO薛晨@Cindy_Xue 在新浪微博发表的遭易传媒恐吓一文，纯属诽谤。我们强烈要求薛晨在今日内公开道歉，否则一切相关法律后果自负。,False,78,0,微博 weibo.com,1,1306382854,181,True,True,m,2512.0,7589.0,上海,1279114137.0,381.0,2.0,,,0
1062,,【送天天向上门票两张】4月5日中午12点半，天天向上在大众传媒学校1400录制节目，免费送票2张，有时间的亲请加粉@免费长沙 并转发。老规矩，通过软件抽取，绝对木有潜规则！明天上午10点15公布名单！,False,121,1,iPhone客户端,0,1333554092,189,False,True,m,8689.0,51364.0,湖南 长沙,1255568588.0,1998.0,-1.0,,,0
1063,,【快来看！好强大的中秋福利[花心]】据@成都老茶客 称，这家成都的公司福利太凶悍了！中秋节国庆节给员工发IPhone5、三亚双飞6日游、现金、手表、包包等，都让员工不知如何选择了。（via：成都商报） 内已经牛干了。。。。[泪流满面],False,72,1,Weico.iPhone,2,1348844397,889,True,True,m,49038.0,360416.0,上海,1311038990.0,2915.0,0.0,,,0
1064,,【三星Galaxy Note2爆炸 主人二级烧伤】日前，55岁用户的三星Galaxy Note 2发生爆炸，致其大腿二级烧伤。该用户称，他将Galaxy Note 2和一块备用电池一起装在裤兜，不知为何就炸了。去年3月，韩国光州一名学生也曾因Galaxy S2在裤兜里爆炸而受伤转给身边用三星的同學吧,False,418,1,FaWave,7,1360079903,827,False,True,f,6849.0,75033.0,广东 广州,1307204690.0,30.0,-1.0,,,0
1065,,【源自上海的牛蛙中检出霍乱弧菌】喜欢吃牛蛙的童鞋注意咯：苏州市疾控部门于上周在昆山一农贸市场内检出了含有霍乱弧菌的牛蛙。经调查，该批牛蛙进货源头是上海铜川路水产批发市场。该市发出紧急通知，暂停从上海有关方面采购牛蛙。http://t.cn/aoXh8A,True,75,1,微博 weibo.com,0,1307018661,582,False,True,f,18876.0,169186.0,上海 黄浦区,1298024174.0,1440.0,-1.0,,,0
1066,,中国的崛起，绝非前五百年西方列强的轮流称雄。他是东方的崛起，是另一种文明的崛起。人类历史的中心，将由西方转向东方。以神性为代表的西方文化将衰落，以人性为代表的中国文化将崛起。这次崛起的起点是1949年，拔动东西方文明大转移的巨人叫毛泽东。耶稣的时代就将终结，毛泽东的时代正在来临。,False,200,1,微博 weibo.com,0,1307179129,320,True,True,m,9956.0,15756.0,陕西 西安,1282059939.0,1241.0,0.0,,,0
1067,,喜欢，就是知道对方最好的一面而喜欢他；爱，就是明知对方最差的一面，却仍然爱得义无反顾。  （晚安）,False,118,1,时光机,0,1338824404,882,False,True,f,72161.0,4371106.0,上海 黄浦区,1261250773.0,77.0,-1.0,,,0
1068,,虽然不是名人，但这个社会坏人越来越多，仅以自己绵薄之力，希望有人关注得到。 此小孩刚在小榄大润发被人拐走，希望能有更多人关注及转发. @平安中山 @中山日报 @中山网 @中山电台 @中山蓝天家园 @baddah,False,19,1,微博 weibo.com,2,1373698707,107,False,True,m,3350.0,123.0,广东 中山,1256986295.0,475.0,-1.0,,,1
